statename,rank,countryid,val2013,val2014,val2015,val2016
Wyoming,19,Romania,1.04,2.22,2.93,1.96
Wyoming,20,Australia,2.76,10.7,3.56,1.75
Wyoming,21,Vietnam,1.08,1.41,2.5,1.57
Wyoming,22,Spain,1.92,1.32,0.63,1.43
Wyoming,23,Indonesia,0.67,0.81,0.89,1.31
Wyoming,24,France,6.64,4.98,3.99,1.29
Wyoming,25,Netherlands,2.57,3.77,1.54,1.08
Unidentified,0,World,13572.77,17669.61,19070.85,20930.89
Unidentified,0,Top 25,12325.2,16255.29,17500.69,19259.07
Unidentified,1,Mexico,1816.94,2209.7,2909.33,3791.02
Unidentified,2,China,2591.44,3349.82,3412.12,3293.15
Unidentified,3,Japan,1191.86,1637.83,1894.03,2955.48
Unidentified,4,Canada,2109.9,2801.85,2860.39,2839.24
Unidentified,5,Germany,966.36,1406.2,1440.01,1437.3
Unidentified,6,Taiwan,500.67,623.48,587.91,548.3
Unidentified,7,Italy,343.47,465.77,497.87,529.67
Unidentified,8,United Kingdom,361.46,502.43,487.91,461.53
Unidentified,9,France,311.71,410.88,421.72,375.48
Unidentified,10,"Korea, South",285.5,352.8,336.63,331.17
Unidentified,11,Colombia,234.35,266.59,290.34,323.87
Unidentified,12,Switzerland,207.68,271.78,266.54,265
Unidentified,13,India,157.82,225.73,256.56,260.94
Unidentified,14,Netherlands,82.39,126.09,221.22,202.77
Unidentified,15,Ecuador,150.39,162.76,165.45,192.66
Unidentified,16,Malaysia,141.05,221.87,208.64,183.23
Unidentified,17,Spain,104.97,162.28,184.88,178.28
Unidentified,18,Thailand,114.84,176.49,180.42,168.99
Unidentified,19,Singapore,219.56,220.44,163.94,148.14
Unidentified,20,Poland,70.11,116.33,124.78,147.58
Unidentified,21,Czech Republic,78.23,113.52,124.49,145.42
Unidentified,22,Sweden,106.68,128.33,128.43,131
Unidentified,23,Brazil,55.9,76.47,118.07,121.45
Unidentified,24,Vietnam,54.32,113.88,119.41,116.66
Unidentified,25,Belgium,67.62,111.98,99.6,110.76
